Sno,WT1:U-1,WT1:I-1,WT1:P-1,WT1:S-1,WT1:Q-1,WT1:PF-1,WT1:Phi-1,Class,R,pdiff,sdiff,qdiff,rdiff,Device
341,233.9,8.243,1930,1930,4,1,0.13,1,25.305636698,0,0,0,0.0032456994,NN
342,233.93,8.243,1930,1930,4,1,0.13,1,25.3088823975,0,0,0,-0.0033118188,NN
343,233.95,8.245,1930,1930,4,1,0.13,1,25.3055705787,0,0,0,0.0010816658,NN
344,233.96,8.245,1930,1930,4,1,0.13,1,25.3066522445,0,0,0,0.0033120528,NN
345,233.94,8.243,1930,1930,4,1,0.13,1,25.3099642973,0,0,0,-0.0005744228,NN
346,233.96,8.244,1930,1930,4,1,0.13,1,25.3093898745,0,0,0,0,NN
347,233.96,8.244,1930,1930,4,1,0.13,1,25.3093898745,0,0,0,0.000066953,NN
348,233.91,8.242,1930,1930,4,1,0.13,1,25.3094568275,0,0,0,-0.0010820169,NN
349,233.9,8.242,1930,1930,4,1,0.13,1,25.3083748106,0,0,0,0,NN
350,233.9,8.242,1930,1930,4,1,0.13,1,25.3083748106,0,0,0,0.0021640338,NN
351,233.92,8.242,1930,1930,4,1,0.13,1,25.3105388444,0,0,0,-0.0010820169,NN
352,233.91,8.242,1930,1930,4,1,0.13,1,25.3094568275,0,0,0,-0.0005075796,NN
353,233.88,8.241,1930,1930,4,1,0.13,1,25.3089492479,0,0,0,0.001082134,NN
354,233.89,8.241,1930,1930,4,1,0.13,1,25.3100313819,0,0,0,0.001082134,NN
355,233.9,8.241,1930,1930,4,1,0.13,1,25.3111135159,0,0,0,-0.0016566883,NN
356,233.91,8.242,1930,1930,4,1,0.13,1,25.3094568275,0,0,0,-0.0010820169,NN
357,233.9,8.242,1930,1930,4,1,0.13,1,25.3083748106,0,0,0,0.0016565712,NN
358,233.89,8.241,1930,1930,4,1,0.13,1,25.3100313819,0,0,0,0.001082134,NN
359,233.9,8.241,1930,1930,4,1,0.13,1,25.3111135159,0,0,0,-0.001082134,NN
360,233.89,8.241,1930,1930,4,1,0.13,1,25.3100313819,0,0,0,-0.001082134,NN
361,233.88,8.241,1930,1930,4,1,0.13,1,25.3089492479,0,0,0,0.0021642679,NN
362,233.9,8.241,1930,1930,4,1,0.13,1,25.3111135159,0,0,0,0,NN
363,233.9,8.241,1930,1930,4,1,0.13,1,25.3111135159,0,0,0,0.0005747958,NN
364,233.88,8.24,1930,1930,4,1,0.13,1,25.3116883117,0,0,0,-0.000507448,NN
365,233.85,8.239,1930,1930,4,1,0.13,1,25.3111808637,0,0,0,0.000507448,NN
366,233.88,8.24,1930,1930,4,1,0.13,1,25.3116883117,0,0,0,0.0010822511,NN
367,233.89,8.24,1930,1930,4,1,0.13,1,25.3127705628,0,0,0,0,NN
368,233.89,8.24,1930,1930,4,1,0.13,1,25.3127705628,0,0,0,0.0010822511,NN
369,233.9,8.24,1930,1930,4,1,0.13,1,25.3138528139,0,0,0,-0.0010822511,NN
370,233.89,8.24,1930,1930,4,1,0.13,1,25.3127705628,0,0,0,-0.0005749129,NN
371,233.91,8.241,1930,1930,4,1,0.13,1,25.3121956498,0,0,0,0,NN
372,233.91,8.241,1930,1930,4,1,0.13,1,25.3121956498,0,0,0,0.001657164,NN
373,233.9,8.24,1930,1930,4,1,0.13,1,25.3138528139,0,0,0,0.0005751545,NN
374,233.88,8.239,1930,1930,4,1,0.13,1,25.3144279684,0,0,0,0.0005752791,NN
375,233.86,8.238,1930,1930,4,1,0.13,1,25.3150032475,0,0,0,-0.0005752791,NN
376,233.88,8.239,1930,1930,4,1,0.13,1,25.3144279684,0,0,0,0,NN
377,233.88,8.239,1930,1930,4,1,0.13,1,25.3144279684,0,0,0,0.0016577644,NN
378,233.87,8.238,1930,1930,4,1,0.13,1,25.3160857328,0,0,0,-0.0005753962,NN
379,233.89,8.239,1930,1930,4,1,0.13,1,25.3155103366,0,0,0,-0.0005752717,NN
380,233.91,8.24,1930,1930,4,1,0.13,1,25.3149350649,0,0,0,0.0005752717,NN
381,233.89,8.239,1930,1930,4,1,0.13,1,25.3155103366,0,0,0,0.0005753962,NN
382,233.87,8.238,1930,1930,4,1,0.13,1,25.3160857328,0,0,0,0.0021649708,NN
383,233.89,8.238,1930,1930,4,1,0.13,1,25.3182507036,0,0,0,-0.0021649708,NN
384,233.87,8.238,1930,1930,4,1,0.13,1,25.3160857328,0,0,0,-0.0005070818,NN
385,233.84,8.237,1930,1930,4,1,0.13,1,25.3155786511,0,0,0,0,NN
386,233.84,8.237,1930,1930,4,1,0.13,1,25.3155786511,0,0,0,0.0027409678,NN
387,233.84,8.236,1930,1930,4,1,0.13,1,25.3183196189,0,0,0,-0.0043988568,NN
388,233.85,8.238,1930,1930,4,1,0.13,1,25.3139207621,0,0,0,0.003316137,NN
389,233.83,8.236,1930,1930,4,1,0.13,1,25.3172368991,0,0,0,-0.0005756454,NN
390,233.85,8.237,1930,1930,4,1,0.13,1,25.3166612537,0,0,0,0,NN
391,233.85,8.237,1930,1930,4,1,0.13,1,25.3166612537,0,0,0,0.0010826026,NN
392,233.86,8.237,1930,1930,4,1,0.13,1,25.3177438562,0,0,1,0.0010826026,NN
393,233.87,8.237,1930,1930,5,1,0.14,1,25.3188264588,0,0,-1,-0.0005757552,NN
394,233.89,8.238,1930,1930,4,1,0.13,1,25.3182507036,0,0,0,0.0021649708,NN
395,233.91,8.238,1930,1930,4,1,0.13,1,25.3204156744,0,0,0,-0.0032474562,NN
396,233.88,8.238,1930,1930,4,1,0.13,1,25.3171682182,0,0,0,0.0005068548,NN
397,233.91,8.239,1930,1930,4,1,0.13,1,25.3176750731,0,0,0,0,NN
398,233.91,8.239,1930,1930,4,1,0.13,1,25.3176750731,0,0,0,-0.0005068548,NN
399,233.88,8.238,1930,1930,4,1,0.13,3,25.3171682182,180,270,601,-3.026280032,MON
400,232.65,9.437,2110,2200,605,0.9612,16.01,3,22.2908881863,300,290,3,-2.4557609011,NN
401,232.19,10.706,2410,2490,608,0.9696,14.17,3,19.8351272852,-170,-220,-230,1.8197498556,NN
402,232.66,9.744,2240,2270,378,0.986,9.59,3,21.6548771407,-80,-90,-92,0.7988444173,NN
403,232.89,9.372,2160,2180,286,0.9914,7.52,3,22.453721558,-30,-40,-45,0.3920778734,NN
404,233.05,9.201,2130,2140,241,0.9937,6.45,3,22.8457994314,-20,-20,-26,0.2360736504,NN
405,233.15,9.101,2110,2120,215,0.9948,5.82,3,23.0818730819,-10,-10,-16,0.1524832354,NN
406,233.18,9.036,2100,2110,199,0.9955,5.42,3,23.2343563173,-10,-10,-12,0.1053154201,NN
407,233.21,8.992,2090,2100,187,0.996,5.13,3,23.3396717374,-10,-10,-7,0.0722937314,NN
408,233.23,8.962,2080,2090,180,0.9963,4.93,3,23.4119654688,0,0,-6,0.0524747284,NN
409,233.26,8.941,2080,2090,174,0.9965,4.79,3,23.4644401972,0,-10,-3,0.0323872779,NN
410,233.3,8.929,2080,2080,171,0.9966,4.7,3,23.4968274751,-10,0,-4,0.032821577,NN
411,233.32,8.916,2070,2080,167,0.9968,4.61,3,23.529649052,0,0,-3,0.0295189609,NN
412,233.33,8.904,2070,2080,164,0.9969,4.53,3,23.5591680129,0,0,-1,0.0173120841,NN
413,233.36,8.898,2070,2080,163,0.9969,4.49,3,23.576480097,0,0,-2,0.0132894137,NN
414,233.35,8.892,2070,2080,161,0.997,4.45,3,23.5897695107,0,-10,-2,0.0153286078,NN
415,233.36,8.886,2070,2070,159,0.997,4.41,3,23.6050981186,0,0,0,0.0071653642,NN
416,233.36,8.883,2070,2070,159,0.9971,4.39,3,23.6122634827,0,0,-1,0.0095605885,NN
417,233.36,8.879,2070,2070,158,0.9971,4.37,3,23.6218240713,0,0,-1,0.0047831982,NN
418,233.36,8.877,2070,2070,157,0.9971,4.36,3,23.6266072694,0,0,0,0.0054299926,NN
419,233.39,8.876,2070,2070,157,0.9971,4.34,3,23.632037262,0,0,-1,0.0041422173,NN
420,233.36,8.873,2070,2070,156,0.9971,4.33,3,23.6361794794,0,0,0,0.0030385901,NN
421,233.39,8.873,2070,2070,156,0.9972,4.33,3,23.6392180695,0,0,0,0.0037765613,NN
422,233.38,8.871,2070,2070,156,0.9972,4.32,3,23.6429946307,0,0,0,-0.0037765613,NN
423,233.39,8.873,2070,2070,156,0.9972,4.32,3,23.6392180695,-10,0,0,0.0061720014,NN
424,233.38,8.87,2060,2070,156,0.9972,4.31,3,23.6453900709,0,0,-1,0.0023959256,NN
425,233.38,8.869,2060,2070,155,0.9972,4.31,3,23.6477859966,10,0,0,0.0016567593,NN
426,233.42,8.87,2070,2070,155,0.9972,4.3,3,23.6494427558,0,0,0,-0.0047912161,NN
427,233.42,8.872,2070,2070,155,0.9972,4.31,3,23.6446515397,-10,0,0,0.0051610046,NN
428,233.4,8.869,2060,2070,155,0.9972,4.3,3,23.6498125443,0,0,0,0.0034099932,NN
429,233.41,8.868,2060,2070,155,0.9972,4.29,3,23.6532225375,0,0,0,-0.0003701715,NN
430,233.43,8.869,2060,2070,155,0.9972,4.29,3,23.652852366,0,0,0,0.0003701715,NN
431,233.41,8.868,2060,2070,155,0.9972,4.29,3,23.6532225375,0,0,0,-0.0034099932,NN
432,233.4,8.869,2060,2070,155,0.9972,4.29,3,23.6498125443,0,0,0,0.0068206775,NN
433,233.42,8.867,2060,2070,155,0.9972,4.29,3,23.6566332219,0,0,0,-0.0037808559,NN
434,233.43,8.869,2060,2070,155,0.9972,4.29,3,23.652852366,0,0,0,0.0034103012,NN
435,233.44,8.868,2060,2070,155,0.9972,4.28,3,23.6562626672,0,0,0,0.0003705546,NN
436,233.42,8.867,2060,2070,155,0.9972,4.28,3,23.6566332219,0,0,-1,0.0013842118,NN
437,233.41,8.866,2060,2070,154,0.9972,4.28,3,23.6580174336,0,0,1,-0.0047948961,NN
438,233.41,8.868,2060,2070,155,0.9972,4.29,3,23.6532225375,0,0,0,0.0034106844,NN
439,233.42,8.867,2060,2070,155,0.9972,4.28,3,23.6566332219,0,0,0,0.0020269585,NN
440,233.44,8.867,2060,2070,155,0.9972,4.28,3,23.6586601804,10,0,0,-0.0037812666,NN
441,233.45,8.869,2070,2070,155,0.9972,4.29,3,23.6548789138,-10,0,0,-0.0010132739,NN
442,233.44,8.869,2060,2070,155,0.9972,4.29,3,23.6538656399,0,0,0,0.0013836508,NN
443,233.43,8.868,2060,2070,155,0.9972,4.29,3,23.6552492906,0,0,0,0.0003704519,NN
444,233.41,8.867,2060,2070,155,0.9972,4.29,3,23.6556197426,0,0,0,-0.0023972051,NN
445,233.41,8.868,2060,2070,155,0.9972,4.29,3,23.6532225375,0,0,0,0.0020267531,NN
446,233.43,8.868,2060,2070,155,0.9972,4.29,3,23.6552492906,0,0,-1,0.0082073743,NN
447,233.44,8.865,2060,2070,154,0.9972,4.27,3,23.663456665,0,0,0,-0.0020273695,NN
448,233.42,8.865,2060,2070,154,0.9972,4.27,3,23.6614292955,0,0,0,0,NN
449,233.42,8.865,2060,2070,154,0.9972,4.27,3,23.6614292955,0,0,1,-0.0058095529,NN
450,233.41,8.867,2060,2070,155,0.9972,4.29,3,23.6556197426,0,0,-1,0.0082083191,NN
451,233.42,8.864,2060,2070,154,0.9972,4.27,3,23.6638280616,0,0,1,-0.0092217983,NN
452,233.4,8.867,2060,2070,155,0.9972,4.29,3,23.6546062633,0,0,0,0,NN
453,233.4,8.867,2060,2070,155,0.9972,4.29,3,23.6546062633,0,0,-1,0.0034111703,NN
454,233.41,8.866,2060,2070,154,0.9972,4.28,3,23.6580174336,0,0,0,0.0006427468,NN
455,233.44,8.867,2060,2070,154,0.9972,4.28,3,23.6586601804,0,0,1,-0.0013841366,NN
456,233.45,8.868,2060,2070,155,0.9972,4.29,3,23.6572760438,0,0,-1,0.0085795929,NN
457,233.44,8.864,2060,2070,154,0.9972,4.27,3,23.6658556367,10,0,1,-0.0123601959,NN
458,233.46,8.87,2070,2070,155,0.9972,4.3,3,23.6534954407,-10,0,-1,0.0106034849,NN
459,233.47,8.866,2060,2070,154,0.9972,4.27,3,23.6640989256,0,0,0,0.0013851089,NN
460,233.46,8.865,2060,2070,154,0.9972,4.27,3,23.6654840345,0,0,0,0.0013853897,NN
461,233.45,8.864,2060,2070,154,0.9972,4.27,3,23.6668694242,10,0,1,-0.0133739834,NN
462,233.46,8.87,2070,2070,155,0.9972,4.3,3,23.6534954407,-10,0,-1,0.0092186568,NN
463,233.48,8.867,2060,2070,154,0.9972,4.27,3,23.6627140975,0,0,0,0.0085826682,NN
464,233.47,8.863,2060,2070,154,0.9972,4.26,3,23.6712967657,0,0,0,-0.0060833418,NN
465,233.41,8.863,2060,2070,154,0.9972,4.26,3,23.6652134239,0,0,1,-0.0058114979,NN
466,233.4,8.865,2060,2070,155,0.9972,4.28,3,23.659401926,0,0,-1,0,NN
467,233.4,8.865,2060,2070,154,0.9972,4.28,3,23.659401926,0,0,0,0.0034123481,NN
468,233.41,8.864,2060,2070,154,0.9972,4.27,3,23.6628142741,0,0,1,-0.0071945316,NN
469,233.41,8.867,2060,2070,155,0.9972,4.3,3,23.6556197426,0,0,0,0.002397691,NN
470,233.41,8.866,2060,2070,155,0.9972,4.28,3,23.6580174336,0,0,-1,0.0082098806,NN
471,233.42,8.863,2060,2070,154,0.9972,4.27,3,23.6662273142,0,0,0,-0.0020277806,NN
472,233.4,8.863,2060,2070,154,0.9972,4.27,3,23.6641995336,0,0,0,-0.004426622,NN
473,233.38,8.864,2060,2070,154,0.9972,4.28,3,23.6597729116,0,0,1,0.0010137875,NN
474,233.39,8.864,2060,2070,155,0.9972,4.28,3,23.6607866991,0,0,0,-0.0037828475,NN
475,233.4,8.866,2060,2070,155,0.9972,4.29,3,23.6570038516,0,0,-2,0.0202126223,NN
476,233.41,8.858,2060,2070,153,0.9973,4.24,3,23.6772164739,0,0,1,-0.0140308306,NN
477,233.39,8.863,2060,2070,154,0.9972,4.28,3,23.6631856433,0,0,1,-0.0061817917,NN
478,233.4,8.866,2060,2070,155,0.9972,4.29,3,23.6570038516,0,0,-1,0.0085812224,NN
479,233.39,8.862,2060,2070,154,0.9972,4.27,3,23.665585074,0,0,0,-0.0007432249,NN
480,233.43,8.864,2060,2070,154,0.9972,4.28,3,23.6648418491,0,0,0,-0.0023988689,NN
481,233.43,8.865,2060,2070,154,0.9972,4.27,3,23.6624429802,0,0,-1,0.014027608,NN
482,233.45,8.86,2060,2070,153,0.9972,4.25,3,23.6764705882,0,0,1,-0.0051738225,NN
483,233.47,8.863,2060,2070,154,0.9972,4.25,3,23.6712967657,10,0,1,-0.0133780303,NN
484,233.48,8.869,2070,2070,155,0.9972,4.3,3,23.6579187354,-10,0,-1,0.0095926685,NN
485,233.48,8.865,2060,2070,154,0.9972,4.26,3,23.667511404,10,0,0,-0.0037838272,NN
486,233.49,8.867,2070,2070,154,0.9972,4.28,3,23.6637275768,0,0,1,-0.0047955674,NN
487,233.49,8.869,2070,2070,155,0.9972,4.29,3,23.6589320093,0,0,-1,0.006822526,NN
488,233.51,8.867,2070,2070,154,0.9972,4.27,3,23.6657545353,0,0,0,-0.000371479,NN
489,233.53,8.868,2070,2070,154,0.9972,4.27,3,23.6653830563,0,0,1,-0.0010133766,NN
490,233.52,8.868,2070,2070,155,0.9972,4.28,3,23.6643696798,-10,0,-1,0.0071964632,NN
491,233.52,8.865,2060,2070,154,0.9972,4.26,3,23.6715661429,10,0,0,-0.0034128893,NN
492,233.51,8.866,2070,2070,154,0.9972,4.27,3,23.6681532536,0,0,0,-0.0003717597,NN
493,233.53,8.867,2070,2070,154,0.9972,4.27,3,23.6677814939,0,0,0,0.0064532517,NN
494,233.57,8.866,2070,2070,154,0.9972,4.26,3,23.6742347456,0,0,0,-0.0078383127,NN
495,233.54,8.868,2070,2070,154,0.9972,4.27,3,23.6663964329,-10,0,-1,0.0178140934,NN
496,233.55,8.861,2060,2070,153,0.9973,4.23,3,23.6842105263,10,0,1,-0.0123751153,NN
497,233.57,8.867,2070,2070,154,0.9972,4.26,3,23.671835411,0,0,0,0.0013857526,NN
498,233.56,8.866,2070,2070,154,0.9972,4.26,3,23.6732211636,-10,0,-1,0.0072006148,NN
499,233.56,8.863,2060,2070,153,0.9973,4.24,3,23.6804217784,10,0,1,-0.0061870328,NN
500,233.57,8.866,2070,2070,154,0.9972,4.26,3,23.6742347456,0,0,-1,0.0082148134,NN
501,233.58,8.863,2070,2070,153,0.9973,4.24,3,23.682449559,0,0,1,-0.0099728666,NN
502,233.6,8.868,2070,2070,154,0.9972,4.27,3,23.6724766923,-10,0,-1,0.0123742507,NN
503,233.58,8.862,2060,2070,153,0.9973,4.23,3,23.684850943,10,0,1,-0.0082163764,NN
504,233.57,8.865,2070,2070,154,0.9972,4.26,3,23.6766345666,0,0,-1,0.0030410542,NN
505,233.6,8.865,2070,2070,153,0.9973,4.24,3,23.6796756209,0,0,1,-0.0106108727,NN
506,233.59,8.869,2070,2070,154,0.9972,4.27,3,23.6690647482,0,0,0,0.0058111006,NN
507,233.6,8.867,2070,2070,154,0.9972,4.26,3,23.6748758488,0,0,0,-0.0006411032,NN
508,233.57,8.866,2070,2070,154,0.9972,4.26,3,23.6742347456,0,0,0,0.001013582,NN
509,233.58,8.866,2070,2070,154,0.9972,4.26,3,23.6752483276,0,0,0,0.002027164,NN
510,233.6,8.866,2070,2070,154,0.9972,4.26,3,23.6772754916,-10,0,-1,0.0085894445,NN
511,233.59,8.862,2060,2070,153,0.9973,4.23,3,23.6858649361,10,0,0,-0.0024014869,NN
512,233.59,8.863,2070,2070,153,0.9973,4.24,3,23.6834634493,0,0,1,-0.0058151979,NN
513,233.58,8.865,2070,2070,154,0.9972,4.25,3,23.6776482514,0,0,0,-0.0047993612,NN
514,233.58,8.867,2070,2070,154,0.9972,4.26,3,23.6728488902,-10,0,0,0.0075728881,NN
515,233.56,8.863,2060,2070,154,0.9972,4.26,3,23.6804217784,10,0,0,-0.0041598688,NN
516,233.59,8.866,2070,2070,154,0.9972,4.26,3,23.6762619096,0,0,0,0.0006408977,NN
517,233.62,8.867,2070,2070,154,0.9972,4.26,3,23.6769028073,-10,0,-1,0.010990115,NN
518,233.61,8.862,2060,2070,153,0.9973,4.23,3,23.6878929223,10,0,0,-0.0010139931,NN
519,233.6,8.862,2070,2070,153,0.9973,4.23,3,23.6868789292,0,0,0,-0.0024015897,NN
520,233.6,8.863,2070,2070,153,0.9973,4.24,3,23.6844773396,0,0,0,-0.0017606644,NN
521,233.63,8.865,2070,2070,153,0.9973,4.24,3,23.6827166751,0,0,0,0.0024009242,NN
522,233.63,8.864,2070,2070,153,0.9973,4.25,3,23.6851175994,-10,0,0,-0.0026680404,NN
523,233.58,8.863,2060,2070,153,0.9973,4.25,3,23.682449559,10,0,1,-0.0044284722,NN
524,233.56,8.864,2070,2070,154,0.9972,4.26,3,23.6780210868,0,0,0,0.0002679868,NN
525,233.61,8.866,2070,2070,154,0.9972,4.25,3,23.6782890736,0,0,-1,0.0072021563,NN
526,233.61,8.863,2070,2070,153,0.9973,4.24,3,23.6854912298,0,0,1,-0.0048019242,NN
527,233.61,8.865,2070,2070,154,0.9972,4.25,3,23.6806893056,-10,0,-1,0.0096057963,NN
528,233.61,8.861,2060,2070,153,0.9973,4.23,3,23.6902951019,10,0,0,-0.0017622012,NN
529,233.64,8.863,2070,2070,153,0.9973,4.23,3,23.6885329007,0,0,1,-0.0130160787,NN
530,233.63,8.868,2070,2070,154,0.9972,4.26,3,23.6755168221,0,0,-1,0.0061861683,NN
531,233.62,8.865,2070,2070,153,0.9973,4.24,3,23.6817029904,0,0,0,0.0051759389,NN
532,233.6,8.862,2070,2070,153,0.9973,4.24,3,23.6868789292,0,0,0,-0.0037889049,NN
533,233.61,8.864,2070,2070,153,0.9973,4.24,3,23.6830900243,0,0,0,0.0006403355,NN
534,233.64,8.865,2070,2070,153,0.9973,4.25,3,23.6837303599,0,0,0,-0.0030410542,NN
535,233.61,8.865,2070,2070,153,0.9973,4.25,3,23.6806893056,0,0,0,0.0003731437,NN
536,233.59,8.864,2070,2070,153,0.9973,4.25,3,23.6810624493,0,0,0,0.0054426708,NN
537,233.62,8.863,2070,2070,153,0.9973,4.24,3,23.6865051201,0,0,0,-0.0051753006,NN
538,233.64,8.866,2070,2070,153,0.9973,4.24,3,23.6813298196,0,0,0,0.0072030812,NN
539,233.64,8.863,2070,2070,153,0.9973,4.23,3,23.6885329007,0,0,0,-0.0068299104,NN
540,233.62,8.865,2070,2070,153,0.9973,4.25,3,23.6817029904,0,0,0,0.0017604589,NN
541,233.59,8.863,2070,2070,153,0.9973,4.24,3,23.6834634493,0,0,0,-0.0037878284,NN
542,233.6,8.865,2070,2070,153,0.9973,4.25,3,23.6796756209,0,0,0,0.0027739381,NN
543,233.58,8.863,2070,2070,153,0.9973,4.25,3,23.682449559,-10,0,-1,0.0072056135,NN
544,233.58,8.86,2060,2070,152,0.9973,4.22,3,23.6896551724,0,0,0,0.0006399295,NN
545,233.61,8.861,2060,2070,152,0.9973,4.22,3,23.6902951019,10,0,1,-0.0048038721,NN
546,233.61,8.863,2070,2070,153,0.9973,4.25,3,23.6854912298,0,0,0,-0.001387418,NN
547,233.62,8.864,2070,2070,153,0.9973,4.25,3,23.6841038118,0,0,1,-0.0082144838,NN
548,233.61,8.867,2070,2070,154,0.9972,4.26,3,23.6758893281,-10,0,-2,0.0147800431,NN
549,233.59,8.86,2060,2070,152,0.9973,4.22,3,23.6906693712,10,0,1,-0.0109937503,NN
550,233.6,8.865,2070,2070,153,0.9972,4.25,3,23.6796756209,0,0,0,0.0024006159,NN
551,233.6,8.864,2070,2070,153,0.9972,4.25,3,23.6820762368,-10,0,0,0.0027747062,NN
552,233.58,8.862,2060,2070,153,0.9973,4.24,3,23.684850943,0,0,0,-0.0020279862,NN
553,233.56,8.862,2060,2070,153,0.9973,4.24,3,23.6828229568,0,0,-1,0.004803818,NN
554,233.56,8.86,2060,2070,152,0.9973,4.23,3,23.6876267748,0,0,2,-0.0082188868,NN
555,233.55,8.863,2060,2070,154,0.9972,4.25,3,23.6794078881,0,0,-1,0.0037885423,NN
556,233.54,8.861,2060,2070,153,0.9973,4.24,3,23.6831964304,0,0,0,0.0020281919,NN
557,233.56,8.861,2060,2070,153,0.9973,4.24,3,23.6852246222,0,0,0,0,NN
558,233.56,8.861,2060,2070,153,0.9973,4.24,3,23.6852246222,0,0,0,-0.0006404438,NN
559,233.53,8.86,2060,2070,153,0.9973,4.24,3,23.6845841785,0,0,0,-0.0010141988,NN
560,233.52,8.86,2060,2070,153,0.9973,4.24,3,23.6835699797,0,0,0,0,NN
561,233.52,8.86,2060,2070,153,0.9973,4.25,3,23.6835699797,0,0,0,-0.0003735493,NN
562,233.54,8.861,2060,2070,153,0.9973,4.25,3,23.6831964304,0,0,-1,0.0051784935,NN
563,233.52,8.858,2060,2070,152,0.9973,4.23,3,23.6883749239,0,0,1,-0.0017623479,NN
564,233.55,8.86,2060,2070,153,0.9973,4.24,3,23.6866125761,0,0,0,0.0013882354,NN
565,233.54,8.859,2060,2070,153,0.9973,4.23,3,23.6880008114,0,0,0,-0.0092338271,NN
566,233.52,8.862,2060,2070,153,0.9973,4.25,3,23.6787669844,0,0,0,0.008593535,NN
567,233.51,8.858,2060,2070,153,0.9973,4.23,3,23.6873605194,0,0,0,-0.0055515557,NN
568,233.55,8.862,2060,2070,153,0.9973,4.25,3,23.6818089637,0,0,0,-0.0010139931,NN
569,233.54,8.862,2060,2070,153,0.9973,4.25,3,23.6807949706,0,0,0,0.0051772375,NN
570,233.52,8.859,2060,2070,153,0.9973,4.24,3,23.6859722081,0,0,0,-0.0034164272,NN
571,233.51,8.86,2060,2070,153,0.9973,4.25,3,23.6825557809,0,0,0,-0.0010141988,NN
572,233.5,8.86,2060,2070,153,0.9973,4.25,3,23.6815415822,0,0,-1,0.0154342652,NN
573,233.51,8.854,2060,2070,152,0.9973,4.22,3,23.6969758474,0,0,1,-0.0140465442,NN
574,233.49,8.859,2060,2070,153,0.9973,4.25,3,23.6829293032,0,0,0,0.0010143017,NN
575,233.5,8.859,2060,2070,153,0.9973,4.23,3,23.6839436048,0,0,0,-0.0037894622,NN
576,233.51,8.861,2060,2070,153,0.9973,4.25,3,23.6801541426,0,0,0,0.0024016384,NN
577,233.51,8.86,2060,2070,153,0.9973,4.24,3,23.6825557809,0,0,0,0,NN
578,233.51,8.86,2060,2070,153,0.9973,4.25,3,23.6825557809,0,0,0,0,NN
579,233.51,8.86,2060,2070,153,0.9973,4.25,3,23.6825557809,0,0,0,0.0027759294,NN
580,233.49,8.858,2060,2070,153,0.9973,4.23,3,23.6853317103,0,0,0,0.0006404978,NN
581,233.52,8.859,2060,2070,153,0.9973,4.23,3,23.6859722081,0,0,0,0.0003739067,NN
582,233.5,8.858,2060,2070,153,0.9973,4.23,3,23.6863461148,0,0,0,-0.0061919722,NN
583,233.51,8.861,2060,2070,153,0.9973,4.25,3,23.6801541426,0,0,-1,0.0096094772,NN
584,233.51,8.857,2060,2070,152,0.9973,4.23,3,23.6897636198,0,0,1,-0.0013886958,NN
585,233.52,8.858,2060,2070,153,0.9973,4.23,3,23.6883749239,0,0,0,0.0010144045,NN
586,233.53,8.858,2060,2070,153,0.9973,4.23,3,23.6893893285,0,0,-1,0.0027778793,NN
587,233.51,8.856,2060,2070,152,0.9973,4.22,3,23.6921672078,0,0,1,-0.0106256256,NN
588,233.5,8.86,2060,2070,153,0.9973,4.25,3,23.6815415822,0,0,-1,0.011640236,NN
589,233.52,8.856,2060,2070,152,0.9973,4.23,3,23.6931818182,0,0,0,-0.0020292208,NN
590,233.5,8.856,2060,2070,152,0.9973,4.23,3,23.6911525974,0,0,1,-0.0074760224,NN
591,233.45,8.857,2060,2070,153,0.9973,4.25,3,23.683676575,0,0,0,0.0044321912,NN
592,233.47,8.856,2060,2070,153,0.9973,4.23,3,23.6881087662,0,0,0,-0.0085955816,NN
593,233.48,8.86,2060,2070,153,0.9973,4.25,3,23.6795131846,0,0,-1,0.008969819,NN
594,233.45,8.855,2060,2070,152,0.9973,4.23,3,23.6884830036,0,0,0,0,NN
595,233.45,8.855,2060,2070,152,0.9973,4.23,3,23.6884830036,0,0,1,0,NN
596,233.45,8.855,2060,2070,153,0.9973,4.23,3,23.6884830036,0,0,-1,0.0048083798,NN
597,233.45,8.853,2060,2070,152,0.9973,4.21,3,23.6932913833,0,0,1,-0.0082264483,NN
598,233.44,8.856,2060,2070,153,0.9973,4.24,3,23.6850649351,0,0,0,0.0013886418,NN
599,233.43,8.855,2060,2070,153,0.9973,4.24,3,23.6864535769,0,0,-1,0.0020294267,NN
600,233.45,8.855,2060,2070,152,0.9973,4.23,2,23.6884830036,-1900,-1836,19,98.4503918064,GOFF
601,240.98,0.973,160,234,171,0.682,47,2,122.1388748099,-2,-2,-1,0.6222051697,NN
602,240.98,0.963,158,232,170,0.6825,46.96,2,122.7610799796,-1,-1,-1,0.3083786516,NN
603,240.97,0.958,157,231,169,0.6823,46.97,2,123.0694586313,-1,-3,-2,0.7486297552,NN
604,240.95,0.946,156,228,167,0.683,46.92,2,123.8180883864,0,0,-1,0.0276699683,NN
605,240.88,0.945,156,228,166,0.6832,46.91,2,123.8457583548,-1,0,0,-0.0739186836,NN
606,240.86,0.946,155,228,166,0.6827,46.95,2,123.7718396711,0,-2,-1,0.436515151,NN
607,240.84,0.939,155,226,165,0.6831,46.92,2,124.2083548221,-1,0,0,0.117922927,NN
608,240.82,0.937,154,226,165,0.6829,46.93,2,124.3262777491,-1,-2,-2,0.5207932722,NN
609,240.83,0.929,153,224,163,0.6834,46.89,2,124.8470710213,0,0,0,-0.080231643,NN
